p, k, b/c, n, result
0.02,3.54,4.5, 163, 0
0.02,4.14,4.5, 59, 0
0.02,4.28,4.5, 81, 0
0.02,4.0,4.5, 7368, 100
0.02,4.1,4.5, 99, 0
0.02,3.96,4.5, 314, 0
0.02,3.58,4.5, 76, 0
0.02,3.98,4.5, 353, 0
0.02,4.14,4.5, 4816, 100
0.02,4.14,4.5, 53, 0
0.02,3.88,4.5, 9, 0
0.02,4.18,4.5, 27, 0
0.02,4.14,4.5, 28, 0
0.02,4.18,4.5, 125, 0
0.02,3.66,4.5, 134, 0
0.02,4.04,4.5, 1813, 0
0.02,3.98,4.5, 34, 0
0.02,3.94,4.5, 717, 0
0.02,4.44,4.5, 273, 0
0.02,3.94,4.5, 9, 0
0.02,4.18,4.5, 327, 0
0.02,3.9,4.5, 47, 0
0.02,3.62,4.5, 1458, 0
0.02,4.1,4.5, 286, 0
0.02,3.94,4.5, 3, 0
0.02,3.56,4.5, 932, 0
0.02,3.8,4.5, 10629, 100
0.02,3.64,4.5, 140, 0
0.02,3.88,4.5, 214, 0
0.02,3.68,4.5, 39, 0
0.02,3.5,4.5, 348, 0
0.02,4.2,4.5, 480, 0
0.02,3.32,4.5, 23, 0
0.02,4.46,4.5, 145, 0
0.02,3.76,4.5, 30, 0
0.02,3.92,4.5, 24, 0
0.02,3.5,4.5, 64, 0
0.02,3.8,4.5, 9, 0
0.02,4.0,4.5, 113, 0
0.02,4.02,4.5, 153, 0
0.02,3.94,4.5, 4162, 0
0.02,4.2,4.5, 37, 0
0.02,4.06,4.5, 65, 0
0.02,3.84,4.5, 66, 0
0.02,4.12,4.5, 453, 0
0.02,3.54,4.5, 55, 0
0.02,3.86,4.5, 195, 0
0.02,4.2,4.5, 53, 0
0.02,4.08,4.5, 17, 0
0.02,4.04,4.5, 17, 0
0.02,4.1,4.5, 15, 0
0.02,3.98,4.5, 619, 0
0.02,4.3,4.5, 79, 0
0.02,3.86,4.5, 40, 0
0.02,3.86,4.5, 208, 0
0.02,3.9,4.5, 4, 0
0.02,3.94,4.5, 54, 0
0.02,4.12,4.5, 3838, 0
0.02,3.74,4.5, 104, 0
0.02,3.64,4.5, 17, 0
0.02,3.96,4.5, 552, 0
0.02,3.84,4.5, 21, 0
