p, k, b/c, n, result
0.02,4.28,3.9, 696, 0
0.02,4.02,3.9, 12, 0
0.02,3.68,3.9, 18, 0
0.02,3.92,3.9, 2473, 0
0.02,4.08,3.9, 10, 0
0.02,4.1,3.9, 11, 0
0.02,4.14,3.9, 699, 0
0.02,3.82,3.9, 58, 0
0.02,3.82,3.9, 163, 0
0.02,3.86,3.9, 79, 0
0.02,4.1,3.9, 8, 0
0.02,4.02,3.9, 133, 0
0.02,4.08,3.9, 473, 0
0.02,3.8,3.9, 26, 0
0.02,4.02,3.9, 894, 0
0.02,3.96,3.9, 4, 0
0.02,3.9,3.9, 13866, 100
0.02,4.0,3.9, 799, 0
0.02,3.96,3.9, 6, 0
0.02,3.7,3.9, 34, 0
0.02,3.76,3.9, 16, 0
0.02,4.16,3.9, 1091, 0
0.02,3.92,3.9, 516, 0
0.02,3.86,3.9, 78, 0
0.02,3.94,3.9, 64, 0
0.02,3.7,3.9, 253, 0
0.02,3.76,3.9, 54, 0
0.02,4.18,3.9, 267, 0
0.02,4.14,3.9, 1757, 0
0.02,3.88,3.9, 807, 0
0.02,4.08,3.9, 826, 0
0.02,3.9,3.9, 313, 0
0.02,3.78,3.9, 242, 0
0.02,4.1,3.9, 577, 0
0.02,3.82,3.9, 1222, 0
0.02,4.12,3.9, 166, 0
0.02,3.84,3.9, 292, 0
0.02,3.54,3.9, 317, 0
0.02,4.02,3.9, 23649, 100
0.02,4.0,3.9, 263, 0
0.02,3.84,3.9, 1167, 0
0.02,4.0,3.9, 732, 0
0.02,4.0,3.9, 36, 0
0.02,3.6,3.9, 317, 0
0.02,3.82,3.9, 113, 0
0.02,4.0,3.9, 74, 0
0.02,3.62,3.9, 42, 0
0.02,3.96,3.9, 3, 0
0.02,3.82,3.9, 88, 0
0.02,3.9,3.9, 7785, 100
0.02,3.76,3.9, 187, 0
0.02,3.98,3.9, 178, 0
0.02,3.76,3.9, 41, 0
0.02,4.16,3.9, 99, 0
0.02,4.12,3.9, 6129, 100
0.02,3.8,3.9, 75, 0
0.02,3.88,3.9, 40, 0
0.02,3.96,3.9, 68, 0
0.02,3.92,3.9, 149, 0
0.02,3.86,3.9, 11, 0
0.02,3.64,3.9, 82, 0
0.02,4.16,3.9, 1, 0
0.02,3.86,3.9, 12, 0
0.02,4.0,3.9, 164, 0
0.02,3.92,3.9, 145, 0
0.02,3.76,3.9, 7865, 100
0.02,3.56,3.9, 442, 0
0.02,4.04,3.9, 527, 0
0.02,4.24,3.9, 10, 0
0.02,3.68,3.9, 59, 0
0.02,3.8,3.9, 546, 0
0.02,4.04,3.9, 244, 0
0.02,4.26,3.9, 290, 0
0.02,3.78,3.9, 47, 0
0.02,3.98,3.9, 54, 0
0.02,3.76,3.9, 3, 0
0.02,3.88,3.9, 48, 0
0.02,3.84,3.9, 64, 0
0.02,3.72,3.9, 70, 0
0.02,3.68,3.9, 14, 0
0.02,3.68,3.9, 13, 0
0.02,4.26,3.9, 266, 0
0.02,3.9,3.9, 290, 0
0.02,3.92,3.9, 36, 0
0.02,4.16,3.9, 4400, 0
0.02,4.2,3.9, 24, 0
0.02,4.04,3.9, 145, 0
0.02,4.22,3.9, 17, 0
0.02,4.1,3.9, 380, 0
0.02,3.78,3.9, 5524, 100
0.02,4.0,3.9, 512, 0
0.02,3.56,3.9, 477, 0
0.02,3.84,3.9, 359, 0
0.02,3.78,3.9, 63, 0
0.02,3.68,3.9, 530, 0
0.02,3.84,3.9, 18980, 100
0.02,4.34,3.9, 3, 0
0.02,4.1,3.9, 81, 0
0.02,3.76,3.9, 8, 0
0.02,3.82,3.9, 2946, 0
0.02,4.2,3.9, 175, 0
0.02,4.02,3.9, 56, 0
0.02,4.04,3.9, 67, 0
0.02,3.5,3.9, 245, 0
0.02,4.04,3.9, 151, 0
0.02,3.9,3.9, 7, 0
0.02,4.04,3.9, 102, 0
0.02,4.04,3.9, 4385, 100
0.02,3.9,3.9, 130, 0
0.02,3.7,3.9, 33, 0
0.02,3.98,3.9, 310, 0
0.02,3.62,3.9, 186, 0
0.02,3.82,3.9, 30, 0
0.02,3.7,3.9, 3, 0
0.02,3.92,3.9, 20, 0
0.02,3.98,3.9, 4, 0
0.02,3.74,3.9, 107, 0
0.02,3.8,3.9, 23, 0
0.02,3.68,3.9, 2, 0
0.02,3.94,3.9, 125, 0
